,Target Name,Sample Name,filename,rq,rqMean,rqSD,rqSEM,Outliers,Group
30,CAMK2A,FX8-1-,RELATIVE_example3_fx8.csv,0.00031511513444561684,0.0003257213196689586,9.657389949982726e-06,5.575696687291713e-06,False,D0
31,CAMK2A,FX8-1-,RELATIVE_example3_fx8.csv,0.0003340071638462401,0.0003257213196689586,9.657389949982726e-06,5.575696687291713e-06,False,D0
32,CAMK2A,FX8-1-,RELATIVE_example3_fx8.csv,0.0003280416607150188,0.0003257213196689586,9.657389949982726e-06,5.575696687291713e-06,False,D0
33,CAMK2A,FX8-1-,RELATIVE_example3_fx8.csv,0.008176315979545823,0.008297033744084902,0.0004072726131602544,0.00023513895284163523,False,D7
34,CAMK2A,FX8-1-,RELATIVE_example3_fx8.csv,0.007963766665035961,0.008297033744084902,0.0004072726131602544,0.00023513895284163523,False,D7
35,CAMK2A,FX8-1-,RELATIVE_example3_fx8.csv,0.008751018587672922,0.008297033744084902,0.0004072726131602544,0.00023513895284163523,False,D7
36,GRIN1,AiW002-2-,RELATIVE_example3_fx8.csv,0.0027839197378712196,0.0024734172454726156,0.00028063934438456146,0.00016202720102562665,False,D0
37,GRIN1,AiW002-2-,RELATIVE_example3_fx8.csv,0.0022378566394371923,0.0024734172454726156,0.00028063934438456146,0.00016202720102562665,False,D0
38,GRIN1,AiW002-2-,RELATIVE_example3_fx8.csv,0.0023984753591094346,0.0024734172454726156,0.00028063934438456146,0.00016202720102562665,False,D0
39,GRIN1,AiW002-2-,RELATIVE_example3_fx8.csv,0.008679534185589312,0.008580099998087213,0.0010042500165918355,0.0005798040174129824,False,D7
40,GRIN1,AiW002-2-,RELATIVE_example3_fx8.csv,0.00953093411621467,0.008580099998087213,0.0010042500165918355,0.0005798040174129824,False,D7
41,GRIN1,AiW002-2-,RELATIVE_example3_fx8.csv,0.0075298316924576544,0.008580099998087213,0.0010042500165918355,0.0005798040174129824,False,D7
42,GRIN1,KYOU-,RELATIVE_example3_fx8.csv,4.152002007102897e-05,4.8728592611428284e-05,1.0194461051982988e-05,7.208572540399316e-06,False,D0
43,GRIN1,KYOU-,RELATIVE_example3_fx8.csv,5.59371651518276e-05,4.8728592611428284e-05,1.0194461051982988e-05,7.208572540399316e-06,False,D0
44,GRIN1,KYOU-,RELATIVE_example3_fx8.csv,0.0037675263916742674,0.0035809470794164466,0.00019211519281153432,0.0001109177582851562,False,D7
45,GRIN1,KYOU-,RELATIVE_example3_fx8.csv,0.0033837374180572537,0.0035809470794164466,0.00019211519281153432,0.0001109177582851562,False,D7
46,GRIN1,KYOU-,RELATIVE_example3_fx8.csv,0.003591577428517819,0.0035809470794164466,0.00019211519281153432,0.0001109177582851562,False,D7
47,GRIN1,FX8-1-,RELATIVE_example3_fx8.csv,7.504766270790445e-05,7.463954154016e-05,1.2380997114096998e-06,7.148172016659882e-07,False,D0
48,GRIN1,FX8-1-,RELATIVE_example3_fx8.csv,7.324890237493636e-05,7.463954154016e-05,1.2380997114096998e-06,7.148172016659882e-07,False,D0
49,GRIN1,FX8-1-,RELATIVE_example3_fx8.csv,7.562205953763921e-05,7.463954154016e-05,1.2380997114096998e-06,7.148172016659882e-07,False,D0
50,GRIN1,FX8-1-,RELATIVE_example3_fx8.csv,0.0062612510626219925,0.005446783444735384,0.0007138780053444435,0.00041215765855416754,False,D7
51,GRIN1,FX8-1-,RELATIVE_example3_fx8.csv,0.004929532904904699,0.005446783444735384,0.0007138780053444435,0.00041215765855416754,False,D7
52,GRIN1,FX8-1-,RELATIVE_example3_fx8.csv,0.00514956636667946,0.005446783444735384,0.0007138780053444435,0.00041215765855416754,False,D7
53,GRIN1,FX11-7-,RELATIVE_example3_fx8.csv,,,,,False,D7
54,GRIN1,FX11-7-,RELATIVE_example3_fx8.csv,,,,,False,D7
55,GRIN1,FX11-7-,RELATIVE_example3_fx8.csv,,,,,False,D0
56,GRIN1,FX11-7-,RELATIVE_example3_fx8.csv,,,,,False,D0
57,GRIN1,FX11-7-,RELATIVE_example3_fx8.csv,,,,,False,D0
58,ACTB,AiW002-2-,RELATIVE_example3_fx8.csv,2.988317282366791,2.836701019428683,0.14292242067857747,0.08251629805200963,False,D0
59,ACTB,AiW002-2-,RELATIVE_example3_fx8.csv,2.704446453686629,2.836701019428683,0.14292242067857747,0.08251629805200963,False,D0
60,ACTB,AiW002-2-,RELATIVE_example3_fx8.csv,2.817339322232628,2.836701019428683,0.14292242067857747,0.08251629805200963,False,D0
61,GAPDH,AiW002-2-,RELATIVE_example3_fx8.csv,0.39483815979788234,0.354708022673728,0.04427148557401264,0.025560154113580834,False,D0
62,GAPDH,AiW002-2-,RELATIVE_example3_fx8.csv,0.36206818894615017,0.354708022673728,0.04427148557401264,0.025560154113580834,False,D0
63,GAPDH,AiW002-2-,RELATIVE_example3_fx8.csv,0.30721771927715147,0.354708022673728,0.04427148557401264,0.025560154113580834,False,D0
64,ACTB,AiW002-2-,RELATIVE_example3_fx8.csv,3.0226906415454087,2.9401816350862835,0.13750788098695704,0.07939021210351467,False,D7
65,ACTB,AiW002-2-,RELATIVE_example3_fx8.csv,2.781442600009464,2.9401816350862835,0.13750788098695704,0.07939021210351467,False,D7
66,ACTB,AiW002-2-,RELATIVE_example3_fx8.csv,3.0164116637039786,2.9401816350862835,0.13750788098695704,0.07939021210351467,False,D7
67,GAPDH,AiW002-2-,RELATIVE_example3_fx8.csv,0.3234990393874248,0.34187889711583036,0.040142475982054095,0.02317626931417702,False,D7
68,GAPDH,AiW002-2-,RELATIVE_example3_fx8.csv,0.38792061020254354,0.34187889711583036,0.040142475982054095,0.02317626931417702,False,D7
69,GAPDH,AiW002-2-,RELATIVE_example3_fx8.csv,0.3142170417575227,0.34187889711583036,0.040142475982054095,0.02317626931417702,False,D7
70,ACTB,KYOU-,RELATIVE_example3_fx8.csv,2.03096681467372,2.142517870587071,0.3692892210498505,0.21320923118195842,False,D0
71,ACTB,KYOU-,RELATIVE_example3_fx8.csv,2.5547226344757448,2.142517870587071,0.3692892210498505,0.21320923118195842,False,D0
72,ACTB,KYOU-,RELATIVE_example3_fx8.csv,1.8418641626117496,2.142517870587071,0.3692892210498505,0.21320923118195842,False,D0
73,GAPDH,KYOU-,RELATIVE_example3_fx8.csv,0.45665187645233807,0.47154406395945214,0.021279222489588495,0.012285564832509857,False,D0
74,GAPDH,KYOU-,RELATIVE_example3_fx8.csv,0.49591565248276775,0.47154406395945214,0.021279222489588495,0.012285564832509857,False,D0
75,GAPDH,KYOU-,RELATIVE_example3_fx8.csv,0.46206466294325055,0.47154406395945214,0.021279222489588495,0.012285564832509857,False,D0
76,ACTB,KYOU-,RELATIVE_example3_fx8.csv,2.4146822118314573,2.4513051246306836,0.40914927875544504,0.23622244622819744,False,D7
77,ACTB,KYOU-,RELATIVE_example3_fx8.csv,2.0616984470871285,2.4513051246306836,0.40914927875544504,0.23622244622819744,False,D7
78,ACTB,KYOU-,RELATIVE_example3_fx8.csv,2.877534714973464,2.4513051246306836,0.40914927875544504,0.23622244622819744,False,D7
79,GAPDH,KYOU-,RELATIVE_example3_fx8.csv,0.3922467322114091,0.41376328999427087,0.05099640306071865,0.029442787034808567,False,D7
80,GAPDH,KYOU-,RELATIVE_example3_fx8.csv,0.471991679808406,0.41376328999427087,0.05099640306071865,0.029442787034808567,False,D7
81,GAPDH,KYOU-,RELATIVE_example3_fx8.csv,0.3770514579629973,0.41376328999427087,0.05099640306071865,0.029442787034808567,False,D7
82,ACTB,FX8-1-,RELATIVE_example3_fx8.csv,2.6632108748867886,2.453756222768842,0.4448520275658405,0.2568354378646889,False,D0
83,ACTB,FX8-1-,RELATIVE_example3_fx8.csv,2.7552183696889845,2.453756222768842,0.4448520275658405,0.2568354378646889,False,D0
84,ACTB,FX8-1-,RELATIVE_example3_fx8.csv,1.942839423730753,2.453756222768842,0.4448520275658405,0.2568354378646889,False,D0
85,GAPDH,FX8-1-,RELATIVE_example3_fx8.csv,0.39947210438615954,0.41452962718466796,0.052030318148054845,0.030039718188801336,False,D0
86,GAPDH,FX8-1-,RELATIVE_example3_fx8.csv,0.4724280943798379,0.41452962718466796,0.052030318148054845,0.030039718188801336,False,D0
87,GAPDH,FX8-1-,RELATIVE_example3_fx8.csv,0.3716886827880065,0.41452962718466796,0.052030318148054845,0.030039718188801336,False,D0
88,ACTB,FX8-1-,RELATIVE_example3_fx8.csv,2.319263383475633,2.3792759335653257,0.0788312666724609,0.04551325303390448,False,D7
89,ACTB,FX8-1-,RELATIVE_example3_fx8.csv,2.3500096265929895,2.3792759335653257,0.0788312666724609,0.04551325303390448,False,D7
90,ACTB,FX8-1-,RELATIVE_example3_fx8.csv,2.4685547906273557,2.3792759335653257,0.0788312666724609,0.04551325303390448,False,D7
91,GAPDH,FX8-1-,RELATIVE_example3_fx8.csv,0.5128705607170084,0.4251563844737766,0.07898741719239814,0.04560340657862434,False,D7
92,GAPDH,FX8-1-,RELATIVE_example3_fx8.csv,0.35965028854107606,0.4251563844737766,0.07898741719239814,0.04560340657862434,False,D7
93,GAPDH,FX8-1-,RELATIVE_example3_fx8.csv,0.4029483041632453,0.4251563844737766,0.07898741719239814,0.04560340657862434,False,D7
